Line of Business,Data Source,Table Name,Column Name,Data Type,Currently Have,Must Have,Nice to Have,Not Necessary,Use Daily,Use Weekly,Use Monthly,Use Annually,Used at all in Past 5 Years,Currently Have in CDP,Possible in CDP,Review
Dish,redpoint,dish_approval_codes_vw,status,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_approval_codes_vw,vendor,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_approval_codes_vw,assigned_date,timestamp without time zone,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_approval_codes_vw,workflow_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_approval_codes_vw,sid_hhold,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_approval_codes_vw,test,boolean,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,crtd_dttm,timestamp without time zone,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,txn_type,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,row_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,account_number,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,sid_individ,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,sid_hhold,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,first_name,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,last_name,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,addr_smartkey,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,email_address,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,phone_number,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,activity_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,activity_title,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,segmentation_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,segmentation_title,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,segmentation_run_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,offer_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,offer_title,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,incentive_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,incentive_title,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,treatment_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,treatment_title,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,channel,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,cell_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,cell_title,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,current_run,timestamp without time zone,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_run_id_1,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_type_1,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_name_1,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_run_id_2,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_type_2,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_name_2,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_run_id_3,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_type_3,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_name_3,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_run_id_4,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_type_4,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_name_4,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,wave_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_type_5,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,wave_title,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,certificate_code_1,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,certificate_code_2,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,certificate_code_3,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,certificate_code_4,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,certificate_code_5,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,certificate_code_6,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,certificate_code_7,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,certificate_code_8,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,certificate_code_9,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,certificate_code_10,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,mail_date,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_run_id_5,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,model_name_5,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,flex1,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,flex2,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,flex3,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,flex4,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,flex5,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,lead_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,encounter_date,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,acnt_sk,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,email_address_sk,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,approval_code,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_comm_log_vw,run_date,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,crtd_dttm,timestamp without time zone,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,txn_type,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,row_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,acnt_sk,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,account_number,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,lead_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,first_name,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,last_name,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,addr_smartkey,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,primary_phone,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,secondary_phone,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,addr_line_1,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,addr_line_2,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,city,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,state,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,zip_5,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,zip_4,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,activity_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,activity_title,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,segmentation_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,segmentation_title,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,segmentation_run_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,current_run,timestamp without time zone,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,dialer_type,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,dnc_type,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,wireless_scrub,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,wave_file_nm,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,original_activation_date,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,account_current_balance,numeric,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,lst_pmt_dt,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,dlqnt_amt,numeric,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,service_code_desc,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,st_excl_cmt,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,encounter_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,encounter_date,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_aprimo_phone_comm_log_vw,run_date,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,crtd_dttm,timestamp without time zone,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,txn_type,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,retlr_tgt_addr_sk,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,addr_smartkey,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,tgt_addr_key,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,file_nm,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,prefix_ttl,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,individual_name,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,first_name,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,last_name,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,middle_name,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,addr_line_1,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,addr_line_2,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,city,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,state,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,zip,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,zip_4,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,dpbc,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,ukeycode1,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,confidencecode,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,zip_9,character,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,housestatind,character,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,dsfdeliver,character,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr,file_date,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,crtd_dttm,timestamp without time zone,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,txn_type,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,retlr_tgt_addr_sk,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,addr_smartkey,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,tgt_addr_key,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,file_nm,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,prefix_ttl,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,individual_name,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,first_name,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,last_name,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,middle_name,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,addr_line_1,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,addr_line_2,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,city,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,state,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,zip,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,zip_4,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,redpoint,dish_brnddrve_rds_tgt_addr_vw,dpbc,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
